task,classifier,validation_strategy,fold,subject_id,subject_fold,train_sample_count,test_sample_count,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1
4class,knn,within_subject_5fold,17,4,2,64,16,0.375,0.375,0.2833333333333333,0.375,0.3222222222222222
4class,knn,within_subject_5fold,18,4,3,64,16,0.25,0.25,0.2375,0.25,0.24305555555555555
4class,knn,within_subject_5fold,19,4,4,64,16,0.25,0.25,0.18333333333333335,0.25,0.2111111111111111
4class,knn,within_subject_5fold,20,4,5,64,16,0.375,0.375,0.32291666666666663,0.375,0.33035714285714285
4class,knn,within_subject_5fold,21,5,1,64,16,0.25,0.25,0.19047619047619047,0.25,0.20779220779220778
4class,knn,within_subject_5fold,22,5,2,64,16,0.375,0.375,0.3,0.375,0.33055555555555555
4class,knn,within_subject_5fold,23,5,3,64,16,0.3125,0.3125,0.2125,0.3125,0.25
4class,knn,within_subject_5fold,24,5,4,64,16,0.3125,0.3125,0.28125,0.3125,0.2708333333333333
4class,knn,within_subject_5fold,25,5,5,64,16,0.4375,0.4375,0.44166666666666665,0.4375,0.4214285714285714
4class,knn,within_subject_5fold,26,6,1,64,16,0.4375,0.4375,0.3678571428571429,0.4375,0.37626262626262624
4class,knn,within_subject_5fold,27,6,2,64,16,0.3125,0.3125,0.2583333333333333,0.3125,0.276984126984127
4class,knn,within_subject_5fold,28,6,3,64,16,0.5,0.5,0.6714285714285714,0.5,0.5163059163059163
4class,knn,within_subject_5fold,29,6,4,64,16,0.1875,0.1875,0.1625,0.1875,0.1736111111111111
4class,knn,within_subject_5fold,30,6,5,64,16,0.3125,0.3125,0.24583333333333332,0.3125,0.27361111111111114
4class,random_forest,within_subject_5fold,1,1,1,64,16,0.1875,0.1875,0.11904761904761904,0.1875,0.14545454545454545
4class,random_forest,within_subject_5fold,2,1,2,64,16,0.25,0.25,0.244047619047619,0.25,0.2418831168831169
4class,random_forest,within_subject_5fold,3,1,3,64,16,0.125,0.125,0.13333333333333333,0.125,0.12698412698412698
4class,random_forest,within_subject_5fold,4,1,4,64,16,0.125,0.125,0.2916666666666667,0.125,0.15000000000000002
4class,random_forest,within_subject_5fold,5,1,5,64,16,0.125,0.125,0.1,0.125,0.1111111111111111
4class,random_forest,within_subject_5fold,6,2,1,64,16,0.1875,0.1875,0.14166666666666666,0.1875,0.1611111111111111
4class,random_forest,within_subject_5fold,7,2,2,64,16,0.3125,0.3125,0.19318181818181818,0.3125,0.225
4class,random_forest,within_subject_5fold,8,2,3,64,16,0.375,0.375,0.36666666666666664,0.375,0.365079365079365
4class,random_forest,within_subject_5fold,9,2,4,64,16,0.5,0.5,0.5125,0.5,0.4930555555555555
4class,random_forest,within_subject_5fold,10,2,5,64,16,0.375,0.375,0.3916666666666666,0.375,0.36587301587301585
4class,random_forest,within_subject_5fold,11,3,1,64,16,0.4375,0.4375,0.4125,0.4375,0.4236111111111111
4class,random_forest,within_subject_5fold,12,3,2,64,16,0.4375,0.4375,0.37916666666666665,0.4375,0.3928571428571428
4class,random_forest,within_subject_5fold,13,3,3,64,16,0.5625,0.5625,0.5666666666666667,0.5625,0.5428571428571428
4class,random_forest,within_subject_5fold,14,3,4,64,16,0.3125,0.3125,0.34375,0.3125,0.29166666666666663
4class,random_forest,within_subject_5fold,15,3,5,64,16,0.3125,0.3125,0.3208333333333333,0.3125,0.314484126984127
4class,random_forest,within_subject_5fold,16,4,1,64,16,0.3125,0.3125,0.29166666666666663,0.3125,0.29642857142857143
4class,random_forest,within_subject_5fold,17,4,2,64,16,0.3125,0.3125,0.27976190476190477,0.3125,0.28733766233766234
4class,random_forest,within_subject_5fold,18,4,3,64,16,0.4375,0.4375,0.5583333333333333,0.4375,0.47063492063492063
4class,random_forest,within_subject_5fold,19,4,4,64,16,0.25,0.25,0.22916666666666666,0.25,0.2375
4class,random_forest,within_subject_5fold,20,4,5,64,16,0.3125,0.3125,0.35,0.3125,0.31587301587301586
4class,random_forest,within_subject_5fold,21,5,1,64,16,0.5,0.5,0.5416666666666666,0.5,0.5107142857142857
4class,random_forest,within_subject_5fold,22,5,2,64,16,0.5,0.5,0.61875,0.5,0.475
4class,random_forest,within_subject_5fold,23,5,3,64,16,0.3125,0.3125,0.25,0.3125,0.2582417582417582
4class,random_forest,within_subject_5fold,24,5,4,64,16,0.375,0.375,0.28125,0.375,0.3125
4class,random_forest,within_subject_5fold,25,5,5,64,16,0.4375,0.4375,0.34375,0.4375,0.3583333333333333
4class,random_forest,within_subject_5fold,26,6,1,64,16,0.25,0.25,0.1515151515151515,0.25,0.17142857142857143
4class,random_forest,within_subject_5fold,27,6,2,64,16,0.5625,0.5625,0.7071428571428572,0.5625,0.5617604617604618
4class,random_forest,within_subject_5fold,28,6,3,64,16,0.5,0.5,0.5208333333333333,0.5,0.5017857142857143
4class,random_forest,within_subject_5fold,29,6,4,64,16,0.3125,0.3125,0.29464285714285715,0.3125,0.28219696969696967
4class,random_forest,within_subject_5fold,30,6,5,64,16,0.3125,0.3125,0.20833333333333331,0.3125,0.25
6class,lda,within_subject_5fold,1,1,1,96,24,0.08333333333333333,0.08333333333333333,0.044642857142857144,0.08333333333333333,0.05808080808080809
6class,lda,within_subject_5fold,2,1,2,96,24,0.25,0.25,0.30185185185185187,0.25,0.22934472934472935
6class,lda,within_subject_5fold,3,1,3,96,24,0.16666666666666666,0.16666666666666666,0.15555555555555556,0.16666666666666666,0.15873015873015872
6class,lda,within_subject_5fold,4,1,4,96,24,0.20833333333333334,0.20833333333333334,0.13888888888888887,0.20833333333333334,0.15873015873015872
6class,lda,within_subject_5fold,5,1,5,96,24,0.16666666666666666,0.16666666666666666,0.11706349206349205,0.16666666666666666,0.13560606060606062
6class,lda,within_subject_5fold,6,2,1,96,24,0.2916666666666667,0.2916666666666667,0.2972222222222222,0.2916666666666667,0.27579365079365076
6class,lda,within_subject_5fold,7,2,2,96,24,0.2916666666666667,0.2916666666666667,0.2833333333333333,0.2916666666666667,0.2566137566137566
6class,lda,within_subject_5fold,8,2,3,96,24,0.125,0.125,0.14047619047619045,0.125,0.1228956228956229
6class,lda,within_subject_5fold,9,2,4,96,24,0.25,0.25,0.22083333333333333,0.25,0.2314814814814815
6class,lda,within_subject_5fold,10,2,5,96,24,0.4166666666666667,0.4166666666666667,0.36111111111111116,0.4166666666666667,0.38280423280423276
6class,lda,within_subject_5fold,11,3,1,96,24,0.3333333333333333,0.3333333333333333,0.3115079365079365,0.3333333333333333,0.3026695526695527
6class,lda,within_subject_5fold,12,3,2,96,24,0.2916666666666667,0.2916666666666667,0.4694444444444444,0.2916666666666667,0.3268518518518519
6class,lda,within_subject_5fold,13,3,3,96,24,0.4583333333333333,0.4583333333333333,0.4305555555555556,0.4583333333333333,0.43690476190476185
6class,lda,within_subject_5fold,14,3,4,96,24,0.3333333333333333,0.3333333333333333,0.25357142857142856,0.3333333333333333,0.28324915824915825
6class,lda,within_subject_5fold,15,3,5,96,24,0.125,0.125,0.16666666666666666,0.125,0.13888888888888887
6class,lda,within_subject_5fold,16,4,1,96,24,0.16666666666666666,0.16666666666666666,0.13055555555555554,0.16666666666666666,0.1402116402116402
6class,lda,within_subject_5fold,17,4,2,96,24,0.25,0.25,0.225,0.25,0.23611111111111108
6class,lda,within_subject_5fold,18,4,3,96,24,0.16666666666666666,0.16666666666666666,0.16269841269841268,0.16666666666666666,0.15887445887445886
6class,lda,within_subject_5fold,19,4,4,96,24,0.20833333333333334,0.20833333333333334,0.16547619047619047,0.20833333333333334,0.18308080808080807
6class,lda,within_subject_5fold,20,4,5,96,24,0.20833333333333334,0.20833333333333334,0.18611111111111112,0.20833333333333334,0.19537037037037033
6class,lda,within_subject_5fold,21,5,1,96,24,0.25,0.25,0.17976190476190476,0.25,0.20664983164983164
6class,lda,within_subject_5fold,22,5,2,96,24,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.33095238095238094
6class,lda,within_subject_5fold,23,5,3,96,24,0.375,0.375,0.47222222222222215,0.375,0.37857142857142856
6class,lda,within_subject_5fold,24,5,4,96,24,0.2916666666666667,0.2916666666666667,0.33055555555555555,0.2916666666666667,0.2935185185185185
6class,lda,within_subject_5fold,25,5,5,96,24,0.2916666666666667,0.2916666666666667,0.20238095238095236,0.2916666666666667,0.23484848484848486
6class,lda,within_subject_5fold,26,6,1,96,24,0.4166666666666667,0.4166666666666667,0.425,0.4166666666666667,0.40965608465608466
6class,lda,within_subject_5fold,27,6,2,96,24,0.3333333333333333,0.3333333333333333,0.3277777777777778,0.3333333333333333,0.317989417989418
6class,lda,within_subject_5fold,28,6,3,96,24,0.4166666666666667,0.4166666666666667,0.46527777777777773,0.4166666666666667,0.3869047619047619
6class,lda,within_subject_5fold,29,6,4,96,24,0.2916666666666667,0.2916666666666667,0.36574074074074076,0.2916666666666667,0.3006410256410256
6class,lda,within_subject_5fold,30,6,5,96,24,0.375,0.375,0.33194444444444443,0.375,0.3406084656084656
6class,svm,within_subject_5fold,1,1,1,96,24,0.041666666666666664,0.041666666666666664,0.03333333333333333,0.041666666666666664,0.037037037037037035
6class,svm,within_subject_5fold,2,1,2,96,24,0.16666666666666666,0.16666666666666666,0.13194444444444445,0.16666666666666666,0.14206349206349206
6class,svm,within_subject_5fold,3,1,3,96,24,0.125,0.125,0.13888888888888887,0.125,0.12222222222222223
6class,svm,within_subject_5fold,4,1,4,96,24,0.125,0.125,0.06666666666666667,0.125,0.08465608465608465
6class,svm,within_subject_5fold,5,1,5,96,24,0.125,0.125,0.1349206349206349,0.125,0.11919191919191918
6class,svm,within_subject_5fold,6,2,1,96,24,0.16666666666666666,0.16666666666666666,0.27777777777777773,0.16666666666666666,0.18095238095238098
6class,svm,within_subject_5fold,7,2,2,96,24,0.2916666666666667,0.2916666666666667,0.3636363636363636,0.2916666666666667,0.26666666666666666
6class,svm,within_subject_5fold,8,2,3,96,24,0.25,0.25,0.24999999999999997,0.25,0.24523809523809526
6class,svm,within_subject_5fold,9,2,4,96,24,0.20833333333333334,0.20833333333333334,0.22222222222222224,0.20833333333333334,0.20105820105820105
6class,svm,within_subject_5fold,10,2,5,96,24,0.375,0.375,0.3444444444444445,0.375,0.3498677248677249
6class,svm,within_subject_5fold,11,3,1,96,24,0.4583333333333333,0.4583333333333333,0.5222222222222223,0.4583333333333333,0.4457671957671958
6class,svm,within_subject_5fold,12,3,2,96,24,0.2916666666666667,0.2916666666666667,0.325,0.2916666666666667,0.29854497354497356
6class,svm,within_subject_5fold,13,3,3,96,24,0.3333333333333333,0.3333333333333333,0.3194444444444444,0.3333333333333333,0.3063492063492063
6class,svm,within_subject_5fold,14,3,4,96,24,0.375,0.375,0.33055555555555555,0.375,0.3443121693121693
6class,svm,within_subject_5fold,15,3,5,96,24,0.16666666666666666,0.16666666666666666,0.17777777777777778,0.16666666666666666,0.16296296296296295
6class,svm,within_subject_5fold,16,4,1,96,24,0.125,0.125,0.1111111111111111,0.125,0.11666666666666665
6class,svm,within_subject_5fold,17,4,2,96,24,0.20833333333333334,0.20833333333333334,0.19047619047619047,0.20833333333333334,0.196969696969697
6class,svm,within_subject_5fold,18,4,3,96,24,0.2916666666666667,0.2916666666666667,0.3527777777777778,0.2916666666666667,0.27870370370370373
6class,svm,within_subject_5fold,19,4,4,96,24,0.16666666666666666,0.16666666666666666,0.2654761904761905,0.16666666666666666,0.17567340067340068
6class,svm,within_subject_5fold,20,4,5,96,24,0.125,0.125,0.11805555555555554,0.125,0.11706349206349205
6class,svm,within_subject_5fold,21,5,1,96,24,0.3333333333333333,0.3333333333333333,0.2972222222222222,0.3333333333333333,0.30687830687830686
6class,svm,within_subject_5fold,22,5,2,96,24,0.375,0.375,0.34761904761904755,0.375,0.35161135161135154
6class,svm,within_subject_5fold,23,5,3,96,24,0.25,0.25,0.2708333333333333,0.25,0.25396825396825395
6class,svm,within_subject_5fold,24,5,4,96,24,0.25,0.25,0.3101851851851852,0.25,0.26175213675213677
6class,svm,within_subject_5fold,25,5,5,96,24,0.2916666666666667,0.2916666666666667,0.2708333333333333,0.2916666666666667,0.24999999999999997
6class,svm,within_subject_5fold,26,6,1,96,24,0.2916666666666667,0.2916666666666667,0.31547619047619047,0.2916666666666667,0.2918109668109668
6class,svm,within_subject_5fold,27,6,2,96,24,0.375,0.375,0.3825396825396825,0.375,0.36207311207311205
6class,svm,within_subject_5fold,28,6,3,96,24,0.375,0.375,0.35555555555555557,0.375,0.3624338624338624
6class,svm,within_subject_5fold,29,6,4,96,24,0.20833333333333334,0.20833333333333334,0.15436507936507937,0.20833333333333334,0.17567340067340065
6class,svm,within_subject_5fold,30,6,5,96,24,0.25,0.25,0.21666666666666667,0.25,0.21031746031746032
6class,logistic_regression,within_subject_5fold,1,1,1,96,24,0.041666666666666664,0.041666666666666664,0.023809523809523808,0.041666666666666664,0.030303030303030304
6class,logistic_regression,within_subject_5fold,2,1,2,96,24,0.08333333333333333,0.08333333333333333,0.048484848484848485,0.08333333333333333,0.059259259259259255
6class,logistic_regression,within_subject_5fold,3,1,3,96,24,0.08333333333333333,0.08333333333333333,0.125,0.08333333333333333,0.09722222222222221
6class,logistic_regression,within_subject_5fold,4,1,4,96,24,0.16666666666666666,0.16666666666666666,0.15138888888888888,0.16666666666666666,0.1541005291005291
6class,logistic_regression,within_subject_5fold,5,1,5,96,24,0.16666666666666666,0.16666666666666666,0.18214285714285716,0.16666666666666666,0.16456228956228955
6class,logistic_regression,within_subject_5fold,6,2,1,96,24,0.3333333333333333,0.3333333333333333,0.3515873015873016,0.3333333333333333,0.3292448292448292
6class,logistic_regression,within_subject_5fold,7,2,2,96,24,0.25,0.25,0.2148148148148148,0.25,0.2205942205942206
6class,logistic_regression,within_subject_5fold,8,2,3,96,24,0.16666666666666666,0.16666666666666666,0.1708333333333333,0.16666666666666666,0.1574074074074074
6class,logistic_regression,within_subject_5fold,9,2,4,96,24,0.20833333333333334,0.20833333333333334,0.22083333333333333,0.20833333333333334,0.20767195767195767
6class,logistic_regression,within_subject_5fold,10,2,5,96,24,0.4583333333333333,0.4583333333333333,0.376984126984127,0.4583333333333333,0.40704665704665705
6class,logistic_regression,within_subject_5fold,11,3,1,96,24,0.375,0.375,0.3198412698412698,0.375,0.3397065897065897
6class,logistic_regression,within_subject_5fold,12,3,2,96,24,0.2916666666666667,0.2916666666666667,0.41825396825396827,0.2916666666666667,0.3292448292448293
6class,logistic_regression,within_subject_5fold,13,3,3,96,24,0.3333333333333333,0.3333333333333333,0.27777777777777773,0.3333333333333333,0.3
6class,logistic_regression,within_subject_5fold,14,3,4,96,24,0.375,0.375,0.3055555555555555,0.375,0.323015873015873
6class,logistic_regression,within_subject_5fold,15,3,5,96,24,0.16666666666666666,0.16666666666666666,0.15,0.16666666666666666,0.1574074074074074
6class,logistic_regression,within_subject_5fold,16,4,1,96,24,0.125,0.125,0.11666666666666665,0.125,0.10317460317460318
6class,logistic_regression,within_subject_5fold,17,4,2,96,24,0.25,0.25,0.2222222222222222,0.25,0.2328042328042328
6class,logistic_regression,within_subject_5fold,18,4,3,96,24,0.20833333333333334,0.20833333333333334,0.2043650793650794,0.20833333333333334,0.18903318903318903
6class,logistic_regression,within_subject_5fold,19,4,4,96,24,0.08333333333333333,0.08333333333333333,0.061111111111111116,0.08333333333333333,0.07037037037037037
6class,logistic_regression,within_subject_5fold,20,4,5,96,24,0.125,0.125,0.11666666666666665,0.125,0.12037037037037036
6class,logistic_regression,within_subject_5fold,21,5,1,96,24,0.25,0.25,0.23611111111111113,0.25,0.24166666666666667
6class,logistic_regression,within_subject_5fold,22,5,2,96,24,0.4166666666666667,0.4166666666666667,0.4388888888888889,0.4166666666666667,0.40079365079365076
6class,logistic_regression,within_subject_5fold,23,5,3,96,24,0.2916666666666667,0.2916666666666667,0.3361111111111111,0.2916666666666667,0.2972222222222222
6class,logistic_regression,within_subject_5fold,24,5,4,96,24,0.25,0.25,0.2888888888888889,0.25,0.25820105820105815
6class,logistic_regression,within_subject_5fold,25,5,5,96,24,0.2916666666666667,0.2916666666666667,0.24722222222222223,0.2916666666666667,0.2518518518518518
6class,logistic_regression,within_subject_5fold,26,6,1,96,24,0.2916666666666667,0.2916666666666667,0.3253968253968254,0.2916666666666667,0.2923520923520923
6class,logistic_regression,within_subject_5fold,27,6,2,96,24,0.3333333333333333,0.3333333333333333,0.3537037037037037,0.3333333333333333,0.32376882376882377
6class,logistic_regression,within_subject_5fold,28,6,3,96,24,0.5,0.5,0.5,0.5,0.47962962962962963
6class,logistic_regression,within_subject_5fold,29,6,4,96,24,0.25,0.25,0.2833333333333333,0.25,0.25925925925925924
6class,logistic_regression,within_subject_5fold,30,6,5,96,24,0.4166666666666667,0.4166666666666667,0.33809523809523806,0.4166666666666667,0.36392496392496393
6class,knn,within_subject_5fold,1,1,1,96,24,0.125,0.125,0.12222222222222223,0.125,0.12169312169312169
6class,knn,within_subject_5fold,2,1,2,96,24,0.25,0.25,0.24999999999999997,0.25,0.23888888888888885
6class,knn,within_subject_5fold,3,1,3,96,24,0.125,0.125,0.10714285714285714,0.125,0.11125541125541126
6class,knn,within_subject_5fold,4,1,4,96,24,0.25,0.25,0.2222222222222222,0.25,0.2333333333333333
6class,knn,within_subject_5fold,5,1,5,96,24,0.25,0.25,0.2904761904761905,0.25,0.2525252525252525
6class,knn,within_subject_5fold,6,2,1,96,24,0.16666666666666666,0.16666666666666666,0.13888888888888887,0.16666666666666666,0.15
6class,knn,within_subject_5fold,7,2,2,96,24,0.25,0.25,0.3333333333333333,0.25,0.25
6class,knn,within_subject_5fold,8,2,3,96,24,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
6class,knn,within_subject_5fold,9,2,4,96,24,0.20833333333333334,0.20833333333333334,0.33888888888888885,0.20833333333333334,0.22592592592592595
6class,knn,within_subject_5fold,10,2,5,96,24,0.3333333333333333,0.3333333333333333,0.30277777777777776,0.3333333333333333,0.31335978835978834
6class,knn,within_subject_5fold,11,3,1,96,24,0.2916666666666667,0.2916666666666667,0.26919191919191915,0.2916666666666667,0.2587301587301587
6class,knn,within_subject_5fold,12,3,2,96,24,0.4166666666666667,0.4166666666666667,0.34722222222222215,0.4166666666666667,0.375
6class,knn,within_subject_5fold,13,3,3,96,24,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.31851851851851853
6class,knn,within_subject_5fold,14,3,4,96,24,0.4166666666666667,0.4166666666666667,0.39206349206349206,0.4166666666666667,0.39658489658489654
6class,knn,within_subject_5fold,15,3,5,96,24,0.2916666666666667,0.2916666666666667,0.2892857142857143,0.2916666666666667,0.2821669071669071
6class,knn,within_subject_5fold,16,4,1,96,24,0.20833333333333334,0.20833333333333334,0.3666666666666667,0.20833333333333334,0.2253968253968254
6class,knn,within_subject_5fold,17,4,2,96,24,0.16666666666666666,0.16666666666666666,0.14583333333333334,0.16666666666666666,0.15277777777777776
6class,knn,within_subject_5fold,18,4,3,96,24,0.2916666666666667,0.2916666666666667,0.27777777777777773,0.2916666666666667,0.2785714285714285
6class,knn,within_subject_5fold,19,4,4,96,24,0.16666666666666666,0.16666666666666666,0.13214285714285715,0.16666666666666666,0.14604377104377106
6class,knn,within_subject_5fold,20,4,5,96,24,0.125,0.125,0.1349206349206349,0.125,0.11919191919191918
6class,knn,within_subject_5fold,21,5,1,96,24,0.20833333333333334,0.20833333333333334,0.2154761904761905,0.20833333333333334,0.20159932659932658
6class,knn,within_subject_5fold,22,5,2,96,24,0.25,0.25,0.24206349206349206,0.25,0.23917748917748916
6class,knn,within_subject_5fold,23,5,3,96,24,0.20833333333333334,0.20833333333333334,0.3194444444444444,0.20833333333333334,0.21746031746031746
6class,knn,within_subject_5fold,24,5,4,96,24,0.2916666666666667,0.2916666666666667,0.3833333333333333,0.2916666666666667,0.2981481481481481
6class,knn,within_subject_5fold,25,5,5,96,24,0.125,0.125,0.10000000000000002,0.125,0.1111111111111111
6class,knn,within_subject_5fold,26,6,1,96,24,0.375,0.375,0.3222222222222222,0.375,0.3333333333333333
6class,knn,within_subject_5fold,27,6,2,96,24,0.20833333333333334,0.20833333333333334,0.14642857142857144,0.20833333333333334,0.16961279461279463
6class,knn,within_subject_5fold,28,6,3,96,24,0.25,0.25,0.22817460317460317,0.25,0.23322510822510822
6class,knn,within_subject_5fold,29,6,4,96,24,0.16666666666666666,0.16666666666666666,0.15,0.16666666666666666,0.1574074074074074
6class,knn,within_subject_5fold,30,6,5,96,24,0.25,0.25,0.20039682539682538,0.25,0.21655844155844153
6class,random_forest,within_subject_5fold,1,1,1,96,24,0.125,0.125,0.12103174603174603,0.125,0.11958874458874458
6class,random_forest,within_subject_5fold,2,1,2,96,24,0.16666666666666666,0.16666666666666666,0.15873015873015872,0.16666666666666666,0.1494949494949495
6class,random_forest,within_subject_5fold,3,1,3,96,24,0.20833333333333334,0.20833333333333334,0.15595238095238095,0.20833333333333334,0.17634680134680134
6class,random_forest,within_subject_5fold,4,1,4,96,24,0.08333333333333333,0.08333333333333333,0.19047619047619047,0.08333333333333333,0.09696969696969697
6class,random_forest,within_subject_5fold,5,1,5,96,24,0.125,0.125,0.14444444444444446,0.125,0.13227513227513227
6class,random_forest,within_subject_5fold,6,2,1,96,24,0.08333333333333333,0.08333333333333333,0.06547619047619048,0.08333333333333333,0.07196969696969698
6class,random_forest,within_subject_5fold,7,2,2,96,24,0.20833333333333334,0.20833333333333334,0.18253968253968253,0.20833333333333334,0.17979797979797982
6class,random_forest,within_subject_5fold,8,2,3,96,24,0.25,0.25,0.2876984126984127,0.25,0.24458874458874455
6class,random_forest,within_subject_5fold,9,2,4,96,24,0.25,0.25,0.21681096681096682,0.25,0.2082251082251082
6class,random_forest,within_subject_5fold,10,2,5,96,24,0.375,0.375,0.32222222222222224,0.375,0.3439153439153439
6class,random_forest,within_subject_5fold,11,3,1,96,24,0.4583333333333333,0.4583333333333333,0.3464285714285715,0.4583333333333333,0.38998316498316504
6class,random_forest,within_subject_5fold,12,3,2,96,24,0.4583333333333333,0.4583333333333333,0.5515873015873015,0.4583333333333333,0.4773929773929774
6class,random_forest,within_subject_5fold,13,3,3,96,24,0.5,0.5,0.5694444444444445,0.5,0.4911375661375661
6class,random_forest,within_subject_5fold,14,3,4,96,24,0.375,0.375,0.33055555555555555,0.375,0.33002645502645506
6class,random_forest,within_subject_5fold,15,3,5,96,24,0.20833333333333334,0.20833333333333334,0.21825396825396823,0.20833333333333334,0.2064935064935065
6class,random_forest,within_subject_5fold,16,4,1,96,24,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.05555555555555555
6class,random_forest,within_subject_5fold,17,4,2,96,24,0.125,0.125,0.11666666666666665,0.125,0.11798941798941798
6class,random_forest,within_subject_5fold,18,4,3,96,24,0.4166666666666667,0.4166666666666667,0.525,0.4166666666666667,0.4185185185185185
6class,random_forest,within_subject_5fold,19,4,4,96,24,0.16666666666666666,0.16666666666666666,0.11805555555555554,0.16666666666666666,0.13095238095238096
6class,random_forest,within_subject_5fold,20,4,5,96,24,0.20833333333333334,0.20833333333333334,0.21388888888888888,0.20833333333333334,0.20965608465608465
6class,random_forest,within_subject_5fold,21,5,1,96,24,0.4166666666666667,0.4166666666666667,0.4972222222222222,0.4166666666666667,0.4272486772486772
6class,random_forest,within_subject_5fold,22,5,2,96,24,0.2916666666666667,0.2916666666666667,0.25595238095238093,0.2916666666666667,0.259018759018759
6class,random_forest,within_subject_5fold,23,5,3,96,24,0.375,0.375,0.3333333333333333,0.375,0.3388278388278388
6class,random_forest,within_subject_5fold,24,5,4,96,24,0.25,0.25,0.3527777777777778,0.25,0.27870370370370373
6class,random_forest,within_subject_5fold,25,5,5,96,24,0.375,0.375,0.47222222222222215,0.375,0.37407407407407406
6class,random_forest,within_subject_5fold,26,6,1,96,24,0.2916666666666667,0.2916666666666667,0.2824074074074074,0.2916666666666667,0.2792124542124542
6class,random_forest,within_subject_5fold,27,6,2,96,24,0.25,0.25,0.19047619047619047,0.25,0.21363636363636365
6class,random_forest,within_subject_5fold,28,6,3,96,24,0.5416666666666666,0.5416666666666666,0.5388888888888889,0.5416666666666666,0.5272486772486772
6class,random_forest,within_subject_5fold,29,6,4,96,24,0.16666666666666666,0.16666666666666666,0.16269841269841268,0.16666666666666666,0.15887445887445886
6class,random_forest,within_subject_5fold,30,6,5,96,24,0.2916666666666667,0.2916666666666667,0.3333333333333333,0.2916666666666667,0.3095238095238095
